ID,tool,level
150,C,Want to work with NEXT year
150,C#,
150,C++,
150,HTML/CSS,Both
150,Java,
150,JavaScript,Both
150,Kotlin,
150,PHP,Want to work with NEXT year
150,Python,Both
150,Ruby,Want to work with NEXT year
150,SQL,Want to work with NEXT year
150,Swift,
150,TypeScript,Want to work with NEXT year
150,Android,Want to work with NEXT year
150,Arduino,
150,AWS,Want to work with NEXT year
150,Docker,Want to work with NEXT year
150,Google Cloud Platform,Want to work with NEXT year
150,Heroku,Worked with in PAST year
150,IBM Cloud or Watson,
150,iOS,
150,Linux,Want to work with NEXT year
150,MacOS,
150,Microsoft Azure,
150,Raspberry Pi,Both
150,Windows,Both
150,WordPress,Want to work with NEXT year
150,Angular,
150,ASP.NET,
150,Django,Want to work with NEXT year
150,Express,Both
150,jQuery,Want to work with NEXT year
150,Laravel,
150,React.js,Both
150,Ruby on Rails,Both
150,Vue.js,Both
150,Spring,Both
150,.NET,
150,.NET Core,
150,Flutter,
150,Node.js,Both
150,Puppet,
150,React Native,
150,Deno.js,Want to work with NEXT year
150,GitHub,Both
150,GitLab,Both
150,Facebook Workplace,Want to work with NEXT year
150,Slack,
150,Microsoft Teams,
150,Microsoft Azure2,
150,Trello,
150,"Google Suite (Docs, Meet, etc)",Both
150,Stack Overflow for Teams,Want to work with NEXT year
150,Jira,Worked with in PAST year
151,C,
151,C#,
151,C++,
151,HTML/CSS,Both
151,Java,Want to work with NEXT year
151,JavaScript,Both
151,Kotlin,
151,PHP,
151,Python,Both
151,Ruby,
151,SQL,Both
151,Swift,
151,TypeScript,Both
151,Android,
151,Arduino,
151,AWS,Want to work with NEXT year
151,Docker,Want to work with NEXT year
151,Google Cloud Platform,Worked with in PAST year
151,Heroku,Worked with in PAST year
151,IBM Cloud or Watson,
151,iOS,
151,Linux,Worked with in PAST year
151,MacOS,Both
151,Microsoft Azure,Want to work with NEXT year
151,Raspberry Pi,
151,Windows,Worked with in PAST year
151,WordPress,Both
151,Angular,Want to work with NEXT year
151,ASP.NET,
151,Django,Want to work with NEXT year
151,Express,Want to work with NEXT year
151,jQuery,
151,Laravel,
151,React.js,Want to work with NEXT year
151,Ruby on Rails,
151,Vue.js,
151,Spring,Want to work with NEXT year
151,.NET,
151,.NET Core,Want to work with NEXT year
151,Flutter,Both
151,Node.js,
151,Puppet,
151,React Native,
151,Deno.js,
151,GitHub,Both
151,GitLab,
151,Facebook Workplace,Worked with in PAST year
151,Slack,Both
151,Microsoft Teams,Both
151,Microsoft Azure2,
151,Trello,Both
151,"Google Suite (Docs, Meet, etc)",Both
151,Stack Overflow for Teams,Both
151,Jira,
152,C,
152,C#,
152,C++,Want to work with NEXT year
152,HTML/CSS,Want to work with NEXT year
152,Java,
152,JavaScript,
152,Kotlin,
152,PHP,Want to work with NEXT year
152,Python,Both
152,Ruby,
152,SQL,Both
152,Swift,
152,TypeScript,
152,Android,
152,Arduino,
152,AWS,
152,Docker,
152,Google Cloud Platform,
152,Heroku,
152,IBM Cloud or Watson,
152,iOS,
152,Linux,
152,MacOS,
152,Microsoft Azure,
152,Raspberry Pi,
152,Windows,Both
152,WordPress,Want to work with NEXT year
152,Angular,
152,ASP.NET,Want to work with NEXT year
152,Django,
152,Express,
152,jQuery,
152,Laravel,Want to work with NEXT year
152,React.js,Want to work with NEXT year
152,Ruby on Rails,
152,Vue.js,
152,Spring,
152,.NET,
152,.NET Core,
152,Flutter,
152,Node.js,
152,Puppet,
152,React Native,
152,Deno.js,
152,GitHub,Want to work with NEXT year
152,GitLab,
152,Facebook Workplace,
152,Slack,
152,Microsoft Teams,
152,Microsoft Azure2,
152,Trello,
152,"Google Suite (Docs, Meet, etc)",
152,Stack Overflow for Teams,
152,Jira,
153,C,
153,C#,Both
153,C++,
153,HTML/CSS,Both
153,Java,Both
153,JavaScript,Both
153,Kotlin,
153,PHP,Both
153,Python,Both
153,Ruby,
153,SQL,Both
153,Swift,
153,TypeScript,
153,Android,
153,Arduino,
153,AWS,
153,Docker,
153,Google Cloud Platform,
153,Heroku,Both
153,IBM Cloud or Watson,
153,iOS,
153,Linux,Both
153,MacOS,Both
153,Microsoft Azure,Both
153,Raspberry Pi,
153,Windows,Both
153,WordPress,Both
153,Angular,
153,ASP.NET,
153,Django,
153,Express,Both
153,jQuery,Both
153,Laravel,
153,React.js,Want to work with NEXT year
153,Ruby on Rails,
153,Vue.js,
153,Spring,
153,.NET,Both
153,.NET Core,Both
153,Flutter,Want to work with NEXT year
153,Node.js,Both
153,Puppet,
153,React Native,Want to work with NEXT year
153,Deno.js,
153,GitHub,Both
153,GitLab,
153,Facebook Workplace,
153,Slack,Both
153,Microsoft Teams,Both
153,Microsoft Azure2,
153,Trello,
153,"Google Suite (Docs, Meet, etc)",Both
153,Stack Overflow for Teams,
153,Jira,
154,C,
154,C#,
154,C++,
154,HTML/CSS,Both
154,Java,Worked with in PAST year
154,JavaScript,Both
154,Kotlin,
154,PHP,
154,Python,
154,Ruby,
154,SQL,Both
154,Swift,
154,TypeScript,
154,Android,
154,Arduino,
154,AWS,Worked with in PAST year
154,Docker,Both
154,Google Cloud Platform,
154,Heroku,
154,IBM Cloud or Watson,
154,iOS,Want to work with NEXT year
154,Linux,
154,MacOS,Both
154,Microsoft Azure,Want to work with NEXT year
154,Raspberry Pi,
154,Windows,
154,WordPress,Worked with in PAST year
154,Angular,
154,ASP.NET,
154,Django,
154,Express,Both
154,jQuery,
154,Laravel,
154,React.js,Both
154,Ruby on Rails,
154,Vue.js,
154,Spring,
154,.NET,Want to work with NEXT year
154,.NET Core,Want to work with NEXT year
154,Flutter,Want to work with NEXT year
154,Node.js,Both
154,Puppet,
154,React Native,
154,Deno.js,
154,GitHub,Both
154,GitLab,Worked with in PAST year
154,Facebook Workplace,
154,Slack,Worked with in PAST year
154,Microsoft Teams,Want to work with NEXT year
154,Microsoft Azure2,Want to work with NEXT year
154,Trello,Worked with in PAST year
154,"Google Suite (Docs, Meet, etc)",Worked with in PAST year
154,Stack Overflow for Teams,Worked with in PAST year
154,Jira,
155,C,
155,C#,Worked with in PAST year
155,C++,
155,HTML/CSS,Worked with in PAST year
155,Java,Worked with in PAST year
155,JavaScript,Worked with in PAST year
155,Kotlin,
155,PHP,Worked with in PAST year
155,Python,Worked with in PAST year
155,Ruby,Want to work with NEXT year
155,SQL,Worked with in PAST year
155,Swift,Want to work with NEXT year
155,TypeScript,Worked with in PAST year
155,Android,
155,Arduino,
155,AWS,
155,Docker,
155,Google Cloud Platform,
155,Heroku,Want to work with NEXT year
155,IBM Cloud or Watson,
155,iOS,
155,Linux,
155,MacOS,
155,Microsoft Azure,Worked with in PAST year
155,Raspberry Pi,Both
155,Windows,
155,WordPress,Both
155,Angular,Worked with in PAST year
155,ASP.NET,
155,Django,Worked with in PAST year
155,Express,
155,jQuery,Worked with in PAST year
155,Laravel,
155,React.js,
155,Ruby on Rails,
155,Vue.js,
155,Spring,
155,.NET,
155,.NET Core,
155,Flutter,
155,Node.js,
155,Puppet,
155,React Native,
155,Deno.js,
155,GitHub,Worked with in PAST year
155,GitLab,
155,Facebook Workplace,
155,Slack,Worked with in PAST year
155,Microsoft Teams,
155,Microsoft Azure2,Worked with in PAST year
155,Trello,Worked with in PAST year
155,"Google Suite (Docs, Meet, etc)",
155,Stack Overflow for Teams,Worked with in PAST year
155,Jira,
156,C,
156,C#,
156,C++,
156,HTML/CSS,Worked with in PAST year
156,Java,
156,JavaScript,Worked with in PAST year
156,Kotlin,
156,PHP,
156,Python,Want to work with NEXT year
156,Ruby,
156,SQL,
156,Swift,
156,TypeScript,
156,Android,
156,Arduino,
156,AWS,
156,Docker,Want to work with NEXT year
156,Google Cloud Platform,
156,Heroku,
156,IBM Cloud or Watson,
156,iOS,
156,Linux,Want to work with NEXT year
156,MacOS,
156,Microsoft Azure,
156,Raspberry Pi,
156,Windows,Worked with in PAST year
156,WordPress,
156,Angular,
156,ASP.NET,
156,Django,
156,Express,
156,jQuery,
156,Laravel,
156,React.js,Want to work with NEXT year
156,Ruby on Rails,
156,Vue.js,
156,Spring,
156,.NET,
156,.NET Core,
156,Flutter,
156,Node.js,
156,Puppet,
156,React Native,
156,Deno.js,
156,GitHub,Worked with in PAST year
156,GitLab,Want to work with NEXT year
156,Facebook Workplace,
156,Slack,Worked with in PAST year
156,Microsoft Teams,Worked with in PAST year
156,Microsoft Azure2,
156,Trello,Worked with in PAST year
156,"Google Suite (Docs, Meet, etc)",
156,Stack Overflow for Teams,
156,Jira,Worked with in PAST year
157,C,
157,C#,
157,C++,
157,HTML/CSS,Worked with in PAST year
157,Java,
157,JavaScript,Worked with in PAST year
157,Kotlin,
157,PHP,
157,Python,Worked with in PAST year
157,Ruby,
157,SQL,
157,Swift,
157,TypeScript,
157,Android,
157,Arduino,
157,AWS,
157,Docker,
157,Google Cloud Platform,
157,Heroku,
157,IBM Cloud or Watson,
157,iOS,Worked with in PAST year
157,Linux,
157,MacOS,Worked with in PAST year
157,Microsoft Azure,
157,Raspberry Pi,
157,Windows,Worked with in PAST year
157,WordPress,
157,Angular,
157,ASP.NET,
157,Django,Worked with in PAST year
157,Express,
157,jQuery,
157,Laravel,
157,React.js,
157,Ruby on Rails,Worked with in PAST year
157,Vue.js,Worked with in PAST year
157,Spring,
157,.NET,
157,.NET Core,
157,Flutter,Want to work with NEXT year
157,Node.js,
157,Puppet,
157,React Native,Worked with in PAST year
157,Deno.js,
157,GitHub,Worked with in PAST year
157,GitLab,Worked with in PAST year
157,Facebook Workplace,
157,Slack,Worked with in PAST year
157,Microsoft Teams,Worked with in PAST year
157,Microsoft Azure2,Worked with in PAST year
157,Trello,
157,"Google Suite (Docs, Meet, etc)",Worked with in PAST year
157,Stack Overflow for Teams,
157,Jira,
158,C,Want to work with NEXT year
158,C#,
158,C++,Want to work with NEXT year
158,HTML/CSS,
158,Java,Want to work with NEXT year
158,JavaScript,
158,Kotlin,Want to work with NEXT year
158,PHP,
158,Python,Both
158,Ruby,Want to work with NEXT year
158,SQL,Want to work with NEXT year
158,Swift,Want to work with NEXT year
158,TypeScript,
158,Android,Want to work with NEXT year
158,Arduino,
158,AWS,
158,Docker,
158,Google Cloud Platform,
158,Heroku,
158,IBM Cloud or Watson,Want to work with NEXT year
158,iOS,Want to work with NEXT year
158,Linux,Want to work with NEXT year
158,MacOS,
158,Microsoft Azure,Want to work with NEXT year
158,Raspberry Pi,Want to work with NEXT year
158,Windows,
158,WordPress,
158,Angular,
158,ASP.NET,Want to work with NEXT year
158,Django,Want to work with NEXT year
158,Express,
158,jQuery,
158,Laravel,Want to work with NEXT year
158,React.js,Want to work with NEXT year
158,Ruby on Rails,
158,Vue.js,Want to work with NEXT year
158,Spring,
158,.NET,Want to work with NEXT year
158,.NET Core,
158,Flutter,Want to work with NEXT year
158,Node.js,Want to work with NEXT year
158,Puppet,
158,React Native,Want to work with NEXT year
158,Deno.js,
158,GitHub,Both
158,GitLab,
158,Facebook Workplace,
158,Slack,Both
158,Microsoft Teams,
158,Microsoft Azure2,
158,Trello,
158,"Google Suite (Docs, Meet, etc)",
158,Stack Overflow for Teams,
158,Jira,
159,C,
159,C#,
159,C++,
159,HTML/CSS,Both
159,Java,Both
159,JavaScript,Both
159,Kotlin,
159,PHP,Both
159,Python,Worked with in PAST year
159,Ruby,
159,SQL,Want to work with NEXT year
159,Swift,
159,TypeScript,
159,Android,Both
159,Arduino,
159,AWS,
159,Docker,
159,Google Cloud Platform,
159,Heroku,
159,IBM Cloud or Watson,
159,iOS,
159,Linux,
159,MacOS,
159,Microsoft Azure,
159,Raspberry Pi,
159,Windows,Both
159,WordPress,Both
159,Angular,
159,ASP.NET,
159,Django,
159,Express,
159,jQuery,
159,Laravel,Both
159,React.js,
159,Ruby on Rails,
159,Vue.js,
159,Spring,
159,.NET,
159,.NET Core,
159,Flutter,
159,Node.js,Both
159,Puppet,
159,React Native,
159,Deno.js,
159,GitHub,Both
159,GitLab,
159,Facebook Workplace,
159,Slack,
159,Microsoft Teams,Both
159,Microsoft Azure2,
159,Trello,
159,"Google Suite (Docs, Meet, etc)",
159,Stack Overflow for Teams,
159,Jira,
160,C,Worked with in PAST year
160,C#,
160,C++,Worked with in PAST year
160,HTML/CSS,Both
160,Java,
160,JavaScript,Both
160,Kotlin,
160,PHP,
160,Python,Both
160,Ruby,
160,SQL,Both
160,Swift,
160,TypeScript,Both
160,Android,
160,Arduino,
160,AWS,Worked with in PAST year
160,Docker,Both
160,Google Cloud Platform,Both
160,Heroku,Both
160,IBM Cloud or Watson,
160,iOS,
160,Linux,Both
160,MacOS,
160,Microsoft Azure,
160,Raspberry Pi,
160,Windows,Both
160,WordPress,Worked with in PAST year
160,Angular,
160,ASP.NET,
160,Django,Both
160,Express,Worked with in PAST year
160,jQuery,Worked with in PAST year
160,Laravel,
160,React.js,Both
160,Ruby on Rails,
160,Vue.js,
160,Spring,
160,.NET,
160,.NET Core,
160,Flutter,
160,Node.js,
160,Puppet,
160,React Native,
160,Deno.js,
160,GitHub,Both
160,GitLab,
160,Facebook Workplace,
160,Slack,Both
160,Microsoft Teams,
160,Microsoft Azure2,
160,Trello,
160,"Google Suite (Docs, Meet, etc)",Both
160,Stack Overflow for Teams,
160,Jira,
161,C,
161,C#,Both
161,C++,Worked with in PAST year
161,HTML/CSS,Both
161,Java,Worked with in PAST year
161,JavaScript,Both
161,Kotlin,
161,PHP,Both
161,Python,Both
161,Ruby,Both
161,SQL,Both
161,Swift,
161,TypeScript,
161,Android,
161,Arduino,
161,AWS,Both
161,Docker,Both
161,Google Cloud Platform,Both
161,Heroku,Both
161,IBM Cloud or Watson,Want to work with NEXT year
161,iOS,Want to work with NEXT year
161,Linux,Both
161,MacOS,Both
161,Microsoft Azure,Both
161,Raspberry Pi,
161,Windows,Both
161,WordPress,Both
161,Angular,
161,ASP.NET,Both
161,Django,Both
161,Express,
161,jQuery,Both
161,Laravel,Both
161,React.js,Both
161,Ruby on Rails,Both
161,Vue.js,Both
161,Spring,
161,.NET,Both
161,.NET Core,Both
161,Flutter,Want to work with NEXT year
161,Node.js,Both
161,Puppet,
161,React Native,Want to work with NEXT year
161,Deno.js,
161,GitHub,Both
161,GitLab,Want to work with NEXT year
161,Facebook Workplace,Want to work with NEXT year
161,Slack,Both
161,Microsoft Teams,Both
161,Microsoft Azure2,Both
161,Trello,Both
161,"Google Suite (Docs, Meet, etc)",Both
161,Stack Overflow for Teams,Both
161,Jira,
162,C,
162,C#,Both
162,C++,Worked with in PAST year
162,HTML/CSS,Both
162,Java,Both
162,JavaScript,Both
162,Kotlin,
162,PHP,
162,Python,Worked with in PAST year
162,Ruby,
162,SQL,Both
162,Swift,
162,TypeScript,
162,Android,
162,Arduino,
162,AWS,Worked with in PAST year
162,Docker,Worked with in PAST year
162,Google Cloud Platform,
162,Heroku,Both
162,IBM Cloud or Watson,
162,iOS,
162,Linux,Both
162,MacOS,
162,Microsoft Azure,
162,Raspberry Pi,Worked with in PAST year
162,Windows,
162,WordPress,
162,Angular,Both
162,ASP.NET,
162,Django,
162,Express,Both
162,jQuery,
162,Laravel,
162,React.js,
162,Ruby on Rails,
162,Vue.js,
162,Spring,Both
162,.NET,
162,.NET Core,Worked with in PAST year
162,Flutter,
162,Node.js,Both
162,Puppet,
162,React Native,
162,Deno.js,
162,GitHub,Both
162,GitLab,
162,Facebook Workplace,
162,Slack,Both
162,Microsoft Teams,
162,Microsoft Azure2,
162,Trello,Both
162,"Google Suite (Docs, Meet, etc)",Both
162,Stack Overflow for Teams,Both
162,Jira,Want to work with NEXT year
163,C,
163,C#,
163,C++,
163,HTML/CSS,
163,Java,Both
163,JavaScript,Both
163,Kotlin,Both
163,PHP,
163,Python,
163,Ruby,
163,SQL,
163,Swift,
163,TypeScript,Both
163,Android,Both
163,Arduino,
163,AWS,
163,Docker,
163,Google Cloud Platform,
163,Heroku,Worked with in PAST year
163,IBM Cloud or Watson,
163,iOS,
163,Linux,
163,MacOS,
163,Microsoft Azure,
163,Raspberry Pi,
163,Windows,
163,WordPress,
163,Angular,
163,ASP.NET,
163,Django,
163,Express,Both
163,jQuery,
163,Laravel,
163,React.js,
163,Ruby on Rails,
163,Vue.js,
163,Spring,
163,.NET,
163,.NET Core,
163,Flutter,
163,Node.js,Both
163,Puppet,
163,React Native,
163,Deno.js,
163,GitHub,Both
163,GitLab,
163,Facebook Workplace,
163,Slack,Both
163,Microsoft Teams,
163,Microsoft Azure2,
163,Trello,Both
163,"Google Suite (Docs, Meet, etc)",
163,Stack Overflow for Teams,
163,Jira,Worked with in PAST year
164,C,
164,C#,
164,C++,Worked with in PAST year
164,HTML/CSS,Both
164,Java,Worked with in PAST year
164,JavaScript,Both
164,Kotlin,
164,PHP,Both
164,Python,Both
164,Ruby,
164,SQL,Both
164,Swift,
164,TypeScript,Both
164,Android,Both
164,Arduino,
164,AWS,
164,Docker,
164,Google Cloud Platform,
164,Heroku,
164,IBM Cloud or Watson,
164,iOS,
164,Linux,
164,MacOS,
164,Microsoft Azure,
164,Raspberry Pi,
164,Windows,
164,WordPress,
164,Angular,
164,ASP.NET,
164,Django,
164,Express,
164,jQuery,
164,Laravel,Both
164,React.js,
164,Ruby on Rails,
164,Vue.js,
164,Spring,
164,.NET,
164,.NET Core,
164,Flutter,
164,Node.js,
164,Puppet,
164,React Native,
164,Deno.js,
164,GitHub,Both
164,GitLab,
164,Facebook Workplace,
164,Slack,
164,Microsoft Teams,
164,Microsoft Azure2,
164,Trello,
164,"Google Suite (Docs, Meet, etc)",
164,Stack Overflow for Teams,
164,Jira,
165,C,
165,C#,Both
165,C++,
165,HTML/CSS,Both
165,Java,Both
165,JavaScript,Both
165,Kotlin,Want to work with NEXT year
165,PHP,Worked with in PAST year
165,Python,Both
165,Ruby,
165,SQL,Both
165,Swift,Want to work with NEXT year
165,TypeScript,Both
165,Android,Both
165,Arduino,Want to work with NEXT year
165,AWS,Want to work with NEXT year
165,Docker,Want to work with NEXT year
165,Google Cloud Platform,Want to work with NEXT year
165,Heroku,Both
165,IBM Cloud or Watson,Want to work with NEXT year
165,iOS,Want to work with NEXT year
165,Linux,Both
165,MacOS,Want to work with NEXT year
165,Microsoft Azure,Want to work with NEXT year
165,Raspberry Pi,Want to work with NEXT year
165,Windows,Both
165,WordPress,Worked with in PAST year
165,Angular,
165,ASP.NET,Both
165,Django,Both
165,Express,Both
165,jQuery,Both
165,Laravel,Worked with in PAST year
165,React.js,Both
165,Ruby on Rails,Want to work with NEXT year
165,Vue.js,Want to work with NEXT year
165,Spring,Want to work with NEXT year
165,.NET,Both
165,.NET Core,Both
165,Flutter,Both
165,Node.js,Both
165,Puppet,
165,React Native,Both
165,Deno.js,Both
165,GitHub,Both
165,GitLab,Both
165,Facebook Workplace,Want to work with NEXT year
165,Slack,Want to work with NEXT year
165,Microsoft Teams,Both
165,Microsoft Azure2,Want to work with NEXT year
165,Trello,Both
165,"Google Suite (Docs, Meet, etc)",Both
165,Stack Overflow for Teams,Want to work with NEXT year
165,Jira,Want to work with NEXT year
166,C,
166,C#,Both
166,C++,
166,HTML/CSS,Both
166,Java,
166,JavaScript,Both
166,Kotlin,
166,PHP,
166,Python,
166,Ruby,
166,SQL,Both
166,Swift,
166,TypeScript,
166,Android,Both
166,Arduino,
166,AWS,
166,Docker,
166,Google Cloud Platform,Both
166,Heroku,
166,IBM Cloud or Watson,
166,iOS,Worked with in PAST year
166,Linux,
166,MacOS,
166,Microsoft Azure,
166,Raspberry Pi,
166,Windows,Both
166,WordPress,
166,Angular,
166,ASP.NET,Both
166,Django,
166,Express,
166,jQuery,
166,Laravel,
166,React.js,
166,Ruby on Rails,
166,Vue.js,
166,Spring,
166,.NET,
166,.NET Core,
166,Flutter,
166,Node.js,
166,Puppet,
166,React Native,Want to work with NEXT year
166,Deno.js,
166,GitHub,Both
166,GitLab,
166,Facebook Workplace,
166,Slack,Both
166,Microsoft Teams,
166,Microsoft Azure2,
166,Trello,Both
166,"Google Suite (Docs, Meet, etc)",
166,Stack Overflow for Teams,
166,Jira,
167,C,
167,C#,
167,C++,
167,HTML/CSS,
167,Java,
167,JavaScript,
167,Kotlin,
167,PHP,
167,Python,
167,Ruby,
167,SQL,
167,Swift,
167,TypeScript,
167,Android,
167,Arduino,
167,AWS,
167,Docker,
167,Google Cloud Platform,
167,Heroku,
167,IBM Cloud or Watson,
167,iOS,
167,Linux,Both
167,MacOS,Both
167,Microsoft Azure,Want to work with NEXT year
167,Raspberry Pi,Want to work with NEXT year
167,Windows,Both
167,WordPress,Both
167,Angular,
167,ASP.NET,
167,Django,Both
167,Express,
167,jQuery,
167,Laravel,
167,React.js,
167,Ruby on Rails,
167,Vue.js,
167,Spring,
167,.NET,
167,.NET Core,
167,Flutter,Want to work with NEXT year
167,Node.js,
167,Puppet,
167,React Native,
167,Deno.js,
167,GitHub,Want to work with NEXT year
167,GitLab,Want to work with NEXT year
167,Facebook Workplace,
167,Slack,
167,Microsoft Teams,
167,Microsoft Azure2,
167,Trello,
167,"Google Suite (Docs, Meet, etc)",Both
167,Stack Overflow for Teams,
167,Jira,
168,C,
168,C#,Want to work with NEXT year
168,C++,
168,HTML/CSS,
168,Java,
168,JavaScript,
168,Kotlin,
168,PHP,
168,Python,Want to work with NEXT year
168,Ruby,
168,SQL,Want to work with NEXT year
168,Swift,
168,TypeScript,
168,Android,
168,Arduino,
168,AWS,
168,Docker,
168,Google Cloud Platform,
168,Heroku,
168,IBM Cloud or Watson,
168,iOS,
168,Linux,
168,MacOS,
168,Microsoft Azure,
168,Raspberry Pi,
168,Windows,
168,WordPress,
168,Angular,
168,ASP.NET,
168,Django,
168,Express,
168,jQuery,
168,Laravel,
168,React.js,
168,Ruby on Rails,
168,Vue.js,
168,Spring,
168,.NET,
168,.NET Core,
168,Flutter,
168,Node.js,
168,Puppet,
168,React Native,
168,Deno.js,
168,GitHub,Want to work with NEXT year
168,GitLab,
168,Facebook Workplace,
168,Slack,
168,Microsoft Teams,
168,Microsoft Azure2,
168,Trello,
168,"Google Suite (Docs, Meet, etc)",
168,Stack Overflow for Teams,
168,Jira,
169,C,
169,C#,Worked with in PAST year
169,C++,
169,HTML/CSS,
169,Java,Want to work with NEXT year
169,JavaScript,Worked with in PAST year
169,Kotlin,Want to work with NEXT year
169,PHP,
169,Python,
169,Ruby,
169,SQL,
169,Swift,Want to work with NEXT year
169,TypeScript,
169,Android,Both
169,Arduino,
169,AWS,Want to work with NEXT year
169,Docker,Want to work with NEXT year
169,Google Cloud Platform,Want to work with NEXT year
169,Heroku,
169,IBM Cloud or Watson,
169,iOS,
169,Linux,
169,MacOS,
169,Microsoft Azure,
169,Raspberry Pi,
169,Windows,
169,WordPress,
169,Angular,
169,ASP.NET,Worked with in PAST year
169,Django,Want to work with NEXT year
169,Express,Both
169,jQuery,Both
169,Laravel,
169,React.js,Both
169,Ruby on Rails,
169,Vue.js,
169,Spring,Want to work with NEXT year
169,.NET,Worked with in PAST year
169,.NET Core,Worked with in PAST year
169,Flutter,Want to work with NEXT year
169,Node.js,Both
169,Puppet,
169,React Native,Both
169,Deno.js,
169,GitHub,Both
169,GitLab,
169,Facebook Workplace,
169,Slack,
169,Microsoft Teams,Both
169,Microsoft Azure2,
169,Trello,
169,"Google Suite (Docs, Meet, etc)",Both
169,Stack Overflow for Teams,
169,Jira,Both
170,C,Want to work with NEXT year
170,C#,Want to work with NEXT year
170,C++,Want to work with NEXT year
170,HTML/CSS,Both
170,Java,Both
170,JavaScript,Both
170,Kotlin,Want to work with NEXT year
170,PHP,Both
170,Python,Both
170,Ruby,Both
170,SQL,Both
170,Swift,Want to work with NEXT year
170,TypeScript,Both
170,Android,
170,Arduino,
170,AWS,
170,Docker,Both
170,Google Cloud Platform,
170,Heroku,
170,IBM Cloud or Watson,
170,iOS,Want to work with NEXT year
170,Linux,Both
170,MacOS,Want to work with NEXT year
170,Microsoft Azure,Want to work with NEXT year
170,Raspberry Pi,Want to work with NEXT year
170,Windows,Both
170,WordPress,Both
170,Angular,Want to work with NEXT year
170,ASP.NET,Want to work with NEXT year
170,Django,Both
170,Express,Both
170,jQuery,Both
170,Laravel,Both
170,React.js,Both
170,Ruby on Rails,Want to work with NEXT year
170,Vue.js,Want to work with NEXT year
170,Spring,Both
170,.NET,Want to work with NEXT year
170,.NET Core,Want to work with NEXT year
170,Flutter,Want to work with NEXT year
170,Node.js,Both
170,Puppet,Both
170,React Native,Want to work with NEXT year
170,Deno.js,Want to work with NEXT year
170,GitHub,Both
170,GitLab,Both
170,Facebook Workplace,Want to work with NEXT year
170,Slack,Both
170,Microsoft Teams,Both
170,Microsoft Azure2,Want to work with NEXT year
170,Trello,Both
170,"Google Suite (Docs, Meet, etc)",Both
170,Stack Overflow for Teams,Want to work with NEXT year
170,Jira,Both
171,C,
171,C#,
171,C++,Worked with in PAST year
171,HTML/CSS,Both
171,Java,Both
171,JavaScript,Both
171,Kotlin,Want to work with NEXT year
171,PHP,Both
171,Python,Worked with in PAST year
171,Ruby,
171,SQL,Both
171,Swift,
171,TypeScript,
171,Android,Both
171,Arduino,Want to work with NEXT year
171,AWS,Want to work with NEXT year
171,Docker,Want to work with NEXT year
171,Google Cloud Platform,Want to work with NEXT year
171,Heroku,Want to work with NEXT year
171,IBM Cloud or Watson,Want to work with NEXT year
171,iOS,Want to work with NEXT year
171,Linux,Want to work with NEXT year
171,MacOS,Want to work with NEXT year
171,Microsoft Azure,Want to work with NEXT year
171,Raspberry Pi,Want to work with NEXT year
171,Windows,Both
171,WordPress,Both
171,Angular,Want to work with NEXT year
171,ASP.NET,Want to work with NEXT year
171,Django,Want to work with NEXT year
171,Express,Want to work with NEXT year
171,jQuery,Both
171,Laravel,Both
171,React.js,Want to work with NEXT year
171,Ruby on Rails,Want to work with NEXT year
171,Vue.js,Want to work with NEXT year
171,Spring,Want to work with NEXT year
171,.NET,Want to work with NEXT year
171,.NET Core,Want to work with NEXT year
171,Flutter,Both
171,Node.js,Want to work with NEXT year
171,Puppet,Want to work with NEXT year
171,React Native,Want to work with NEXT year
171,Deno.js,Want to work with NEXT year
171,GitHub,Both
171,GitLab,Both
171,Facebook Workplace,Want to work with NEXT year
171,Slack,Both
171,Microsoft Teams,Want to work with NEXT year
171,Microsoft Azure2,Want to work with NEXT year
171,Trello,Want to work with NEXT year
171,"Google Suite (Docs, Meet, etc)",Both
171,Stack Overflow for Teams,Both
171,Jira,Want to work with NEXT year
172,C,
172,C#,
172,C++,
172,HTML/CSS,
172,Java,Want to work with NEXT year
172,JavaScript,Worked with in PAST year
172,Kotlin,
172,PHP,
172,Python,
172,Ruby,
172,SQL,Worked with in PAST year
172,Swift,
172,TypeScript,
172,Android,
172,Arduino,
172,AWS,
172,Docker,
172,Google Cloud Platform,
172,Heroku,Want to work with NEXT year
172,IBM Cloud or Watson,
172,iOS,
172,Linux,
172,MacOS,
172,Microsoft Azure,
172,Raspberry Pi,
172,Windows,Worked with in PAST year
172,WordPress,
172,Angular,
172,ASP.NET,Worked with in PAST year
172,Django,
172,Express,Want to work with NEXT year
172,jQuery,
172,Laravel,
172,React.js,Want to work with NEXT year
172,Ruby on Rails,
172,Vue.js,
172,Spring,
172,.NET,Worked with in PAST year
172,.NET Core,
172,Flutter,
172,Node.js,Want to work with NEXT year
172,Puppet,
172,React Native,
172,Deno.js,
172,GitHub,Want to work with NEXT year
172,GitLab,
172,Facebook Workplace,
172,Slack,
172,Microsoft Teams,
172,Microsoft Azure2,
172,Trello,
172,"Google Suite (Docs, Meet, etc)",
172,Stack Overflow for Teams,
172,Jira,
173,C,
173,C#,
173,C++,
173,HTML/CSS,Both
173,Java,
173,JavaScript,Both
173,Kotlin,
173,PHP,Both
173,Python,
173,Ruby,
173,SQL,Both
173,Swift,
